attendance,reporting_status,venue_name,venue_type,venue_capacity,continent,country,city,show_nights,artist_name,gender,generation,members,company,years_since_debut,artist_age_bucket,artist_country
6067.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_Indonesia
15999.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_Philippines
8588.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_Thailand
21445.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_South Korea
7830.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Singapore
16042.0,reported,Nangang Exhibition Center,concert hall,,Asia,Taiwan,Taipei,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Taiwan
17204.0,reported,Asue Arena,arena,16000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Japan
40390.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Japan
22497.0,reported,Yokohama Arena,arena,17000.0,Asia,Japan,Yokohama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Japan
27234.0,reported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Japan
12662.0,reported,Spectrum Center,arena,18504.0,North America,United States,Charlotte,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States
22506.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States
12073.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States
17804.0,reported,Gas South Arena,arena,13100.0,North America,United States,Duluth,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States
24456.0,reported,Frost Bank Center,arena,19000.0,North America,United States,San Antonio,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States
46757.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States
71757.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Japan
7231.0,reported,Beach City International Stadium,arena,15000.0,Asia,Indonesia,Jakarta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Indonesia
10886.0,reported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Philippines
25042.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_South Korea
32125.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_South Korea
10691.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States
15662.0,reported,Oakland Coliseum,stadium,64829.0,North America,United States,Oakland,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States
23849.0,reported,Crypto.com Arena,stadium,20000.0,North America,United States,Los Angeles,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States
21734.0,reported,Minute Maid Park,stadium,41168.0,North America,United States,Houston,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States
10072.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States
24775.0,reported,The Theater,theater,5600.0,North America,United States,New York,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States
21446.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States
13169.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States
71611.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Japan
53645.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Japan
46054.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Japan
21293.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Macau
8183.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Singapore
54074.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Japan
4593.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Indonesia
18160.0,reported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Taiwan
31582.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_South Korea
73748.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Japan
24625.0,reported,Inspire Arena,arena,15000.0,Asia,South Korea,Incheon,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_South Korea
36000.0,reported,K-Arena Yokohama,arena,20000.0,Asia,Japan,Yokohama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
10453.0,reported,Palau Sant Jordi,arena,17960.0,Europe,Spain,Barcelona,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Spain
15581.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_England
11951.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Germany
14153.0,reported,Accor Arena,arena,20300.0,Europe,France,Paris,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_France
13055.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Netherlands
14546.0,reported,Anabuki Arena,arena,,Asia,Japan,Kagawa,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
16992.0,reported,Aichi Sky Expo,concert hall,10000.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
26250.0,reported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
31365.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Macau
15246.0,reported,Asue Arena,arena,16000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
22848.0,reported,Ariake Arena,arena,15000.0,Asia,Japan,Tokyo,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
30599.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_South Korea
10119.0,reported,SAP Center,arena,19190.0,North America,United States,San Jose,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States
16987.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States
10193.0,reported,American Airlines Center,arena,21000.0,North America,United States,Dallas,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States
16466.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States
9753.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States
10018.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States
18656.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States
59061.0,reported,Belluna Dome,stadium,31552.0,Asia,Japan,Saitama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
66209.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
49062.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Hong Kong
,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Singapore
,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
,reported,Taipei Dome,stadium,59833.0,Asia,Taiwan,Taipei,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Taiwan
,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan
,reported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Malaysia
