attendance,reporting_status,artist_name,gender,generation,tour_type,members,stage_setup,company,continent,country,city,venue_name,venue_type,venue_capacity,show_nights,show_year,show_month,show_quarter,weekday_1,weekday_n,is_weekend,years_since_debut,artist_age_bucket
39880.0,reported,TWICE,female,3,world tour,9,end stage,JYP,North America,United States,Las Vegas,Allegiant Stadium,stadium,65000.0,1,2024,3,1,Sat,Sat,1,8,established
102093.0,reported,TWICE,female,3,world tour,9,end stage,JYP,Asia,Japan,Osaka,Nagai Stadium,stadium,47853.0,2,2024,7,3,Sat,Sun,1,8,established
112289.0,reported,TWICE,female,3,world tour,9,end stage,JYP,Asia,Japan,Tokyo,Ajinomoto Stadium,stadium,49970.0,2,2024,7,3,Sat,Sun,1,8,established
137866.0,reported,TWICE,female,3,world tour,9,end stage,JYP,Asia,Japan,Yokohama,Nissan Stadium,stadium,72327.0,2,2024,7,3,Sat,Sun,1,8,established
24422.0,reported,TWICE,female,3,world tour,9,center stage,JYP,Asia,South Korea,Incheon,Inspire Arena,arena,15000.0,2,2025,7,3,Sat,Sun,1,9,established
94657.0,reported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Japan,Osaka,Kyocera Dome,stadium,55000.0,2,2025,7,3,Sat,Sun,1,9,established
96391.0,reported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Japan,Nagoya,Vantelin Dome,stadium,36418.0,2,2025,8,3,Sat,Sun,1,9,established
90795.0,reported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Japan,Fukuoka,PayPay Dome,stadium,47500.0,2,2025,8,3,Sat,Sun,1,9,established
107584.0,reported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Japan,Tokyo,Tokyo Dome,stadium,55000.0,2,2025,9,3,Tue,Wed,0,9,established
27390.0,reported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Macau,Macau,Venetian Arena,arena,14000.0,2,2025,9,3,Sat,Sun,1,9,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Philippines,Bulacan,Philippine Arena,arena,55000.0,1,2025,10,4,Sat,Sat,1,9,established
22727.0,reported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Singapore,Singapore,Singapore Indoor Stadium,arena,9000.0,2,2025,10,4,Sat,Sun,1,9,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Malaysia,Kuala Lumpur,Malaysia National Hockey Stadium,stadium,20000.0,1,2025,10,4,Sat,Sat,1,10,established
29572.0,reported,TWICE,female,3,world tour,9,center stage,JYP,Oceania,Australia,Sydney,Qudos Bank Arena,arena,18000.0,2,2025,11,4,Sat,Sun,1,10,established
27368.0,reported,TWICE,female,3,world tour,9,center stage,JYP,Oceania,Australia,Melbourne,Rod Laver Arena,arena,14820.0,2,2025,11,4,Sat,Sun,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Taiwan,Kaohsiung,National Stadium,stadium,55000.0,2,2025,11,4,Sat,Sun,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Hong Kong,Hong Kong,Kai Tak Stadium,stadium,45995.0,2,2025,12,4,Sat,Sun,1,10,established
25919.0,reported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Thailand,Bangkok,IMPACT Arena,arena,12000.0,2,2025,12,4,Sat,Sun,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,North America,Canada,Vancouver,Rogers Arena,arena,19000.0,2,2026,1,1,Fri,Sat,1,10,established
28096.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Seattle,Climate Pledge Arena,arena,17200.0,2,2026,1,1,Tue,Wed,0,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Oakland,Oakland Arena,arena,19596.0,2,2026,1,1,Sat,Sun,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Inglewood,Kia Forum,arena,17500.0,4,2026,1,1,Wed,Sun,0,10,established
14272.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Phoenix,Mortgage Matchup Center,arena,12565.0,1,2026,1,1,Wed,Wed,0,10,established
28797.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Dallas,American Airlines Center,arena,21000.0,2,2026,1,1,Sat,Sun,1,10,established
31339.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Washington,Capital One Arena,arena,20356.0,2,2026,2,1,Fri,Sat,1,10,established
42776.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,New York,UBS Arena,arena,19000.0,3,2026,2,1,Wed,Sat,0,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Philadelphia,Xfinity Mobile Arena,arena,21000.0,1,2026,2,1,Tue,Tue,0,10,established
15084.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Atlanta,State Farm Arena,arena,18000.0,1,2026,2,1,Fri,Fri,1,10,established
19334.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,Canada,Montreal,Bell Center,arena,15000.0,1,2026,3,1,Tue,Tue,0,10,established
30146.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,Canada,Hamilton,TD Coliseum,arena,18000.0,2,2026,3,1,Fri,Sat,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Taiwan,Taipei,Taipei Dome,stadium,59833.0,3,2026,3,1,Fri,Sun,1,10,established
31835.0,unreported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Orlando,Kia Center,arena,17030.0,2,2026,3,1,Fri,Sat,1,10,established
16500.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Charlotte,Spectrum Center,arena,18504.0,1,2026,3,1,Tue,Tue,0,10,established
29310.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Boston,TD Garden,arena,20000.0,2,2026,4,2,Fri,Sat,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Chicago,United Center,arena,23500.0,2,2026,4,2,Mon,Tue,0,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Detroit,Little Caesars Arena,arena,22000.0,1,2026,4,2,Fri,Fri,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Saint Paul,Grand Casino Arena,arena,20554.0,1,2026,4,2,Sun,Sun,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Denver,Ball Arena,arena,21000.0,1,2026,4,2,Tue,Tue,0,10,established
26359.0,reported,TWICE,female,3,world tour,9,center stage,JYP,North America,United States,Austin,Moody Center,arena,16223.0,2,2026,4,2,Fri,Sat,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Asia,Japan,Tokyo,Japan National Stadium,stadium,67750.0,3,2026,4,2,Sat,Tue,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Europe,Portugal,Lisbon,MEO Arena,arena,20100.0,1,2026,5,2,Sat,Sat,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Europe,Spain,Barcelona,Palau Sant Jordi,arena,17960.0,1,2026,5,2,Tue,Tue,0,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Europe,France,Paris,Accor Arena,arena,20300.0,2,2026,5,2,Sat,Sun,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Europe,Italy,Turin,Inalpi Arena,arena,15657.0,1,2026,5,2,Wed,Wed,0,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Europe,Germany,Berlin,Uber Arena,arena,17000.0,1,2026,5,2,Sat,Sat,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Europe,Germany,Cologne,Lanxess Arena,arena,20000.0,1,2026,5,2,Tue,Tue,0,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Europe,Netherlands,Amsterdam,Ziggo Dome,arena,17000.0,2,2026,5,2,Sat,Sun,1,10,established
,unreported,TWICE,female,3,world tour,9,center stage,JYP,Europe,England,London,The O2 Arena,arena,20000.0,2,2026,6,2,Wed,Thu,0,10,established
1729.0,reported,&TEAM,male,4,asian tour,9,end stage,"YX Labels,HYBE",Asia,Thailand,Bangkok,MCC Hall,concert hall,,1,202,5,2,Mon,Mon,0,-1821,rookie
8100.0,reported,&TEAM,male,4,asian tour,9,end stage,"YX Labels,HYBE",Asia,Japan,Nagoya,Portmesse Nagoya,concert hall,15000.0,1,2025,5,2,Sat,Sat,1,2,rookie
20794.0,reported,&TEAM,male,4,asian tour,9,end stage,"YX Labels,HYBE",Asia,Japan,Tokyo,Ariake Arena,arena,15000.0,2,2025,5,2,Sat,Sun,1,2,rookie
19222.0,reported,&TEAM,male,4,asian tour,9,end stage,"YX Labels,HYBE",Asia,Japan,Fukuoka,Marine Messe,arena,15000.0,2,2025,5,2,Tue,Wed,0,2,rookie
14923.0,reported,&TEAM,male,4,asian tour,9,end stage,"YX Labels,HYBE",Asia,South Korea,Seoul,Jamsil Indoor Stadium,arena,11069.0,2,2025,6,2,Sat,Sun,1,2,rookie
7411.0,reported,&TEAM,male,4,asian tour,9,end stage,"YX Labels,HYBE",Asia,Indonesia,Tangerang,ICE BSD,concert hall,,1,2025,6,2,Sun,Sun,1,2,rookie
5589.0,reported,&TEAM,male,4,asian tour,9,end stage,"YX Labels,HYBE",Asia,Taiwan,Taipei,Nangang Exhibition Center,concert hall,,1,2025,6,2,Fri,Fri,1,2,rookie
18301.0,reported,&TEAM,male,4,asian tour,9,end stage,"YX Labels,HYBE",Asia,Japan,Kobe,Glion Arena Kobe,arena,10000.0,2,2025,7,3,Sat,Sun,1,2,rookie
4402.0,reported,&TEAM,male,4,asian tour,9,end stage,"YX Labels,HYBE",Asia,Hong Kong,Hong Kong,AsiaWorld–Expo,arena,14000.0,1,2025,7,3,Sat,Sat,1,2,rookie
54318.0,reported,&TEAM,male,4,asian tour,9,end stage,"YX Labels,HYBE",Asia,Japan,Saitama,Saitama Super Arena,arena,22500.0,2,2025,10,4,Sat,Sun,1,2,rookie
29414.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,New York,UBS Arena,arena,19000.0,2,2023,4,2,Wed,Thu,0,0,rookie
13286.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Newark,Prudential Center,arena,17000.0,1,2023,4,2,Sat,Sat,1,0,rookie
36652.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Rosemont,Allstate Arena,arena,22000.0,3,2023,5,2,Wed,Sat,0,0,rookie
42492.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Inglewood,Kia Forum,arena,17500.0,3,2023,5,2,Wed,Sun,0,0,rookie
27149.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",North America,United States,Oakland,Oakland Arena,arena,19596.0,2,2023,5,2,Tue,Wed,0,0,rookie
27746.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Indonesia,Tangerang,ICE BSD,concert hall,,3,2023,5,2,Fri,Sun,1,0,rookie
26809.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Japan,Yokohama,Pia Arena MM,arena,12141.0,3,2023,6,2,Fri,Sun,1,0,rookie
36107.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Thailand,Bangkok,IMPACT Arena,arena,12000.0,3,2023,6,2,Fri,Sun,1,0,rookie
27340.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,Singapore,Singapore,Singapore Indoor Stadium,arena,9000.0,3,2023,6,2,Fri,Sun,1,0,rookie
14715.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,South Korea,Seoul,Jamsil Indoor Stadium,arena,11069.0,2,2023,6,2,Sat,Sun,1,0,rookie
38523.0,reported,Agust D,male,3,world tour,1,end stage,"Bighit,HYBE",Asia,South Korea,Seoul,KSPO Dome,arena,15000.0,3,2023,8,3,Fri,Sun,1,0,rookie
9312.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,South Korea,Seoul,Olympic Hall,concert hall,2452.0,3,2022,1,1,Fri,Sun,1,3,growing
9312.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Chicago,Wintrust Arena,arena,10387.0,1,2022,1,1,Tue,Tue,0,3,growing
7764.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Duluth,Gas South Arena,arena,13100.0,1,2022,1,1,Thu,Thu,0,3,growing
11148.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Newark,Prudential Center,arena,17000.0,1,2022,1,1,Mon,Mon,0,3,growing
6269.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Grand Prairie,Texas Trust CU Theatre,concert hall,6350.0,1,2022,1,1,Thu,Thu,0,3,growing
19868.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Inglewood,Kia Forum,arena,17500.0,2,2022,1,1,Sun,Mon,1,3,growing
14052.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Spain,Madrid,Palacio Vistalegre,arena,14000.0,2,2022,4,2,Sat,Sun,1,3,growing
18633.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,England,London,Wembley Arena,arena,12500.0,2,2022,4,2,Sat,Sun,1,3,growing
12224.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,France,Paris,Accor Arena,arena,20300.0,1,2022,5,2,Wed,Wed,0,3,growing
20843.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Germany,Berlin,Uber Arena,arena,17000.0,2,2022,5,2,Sun,Mon,1,3,growing
4904.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Netherlands,Amsterdam,AFAS Live,concert hall,6000.0,1,2022,5,2,Thu,Thu,0,3,growing
28635.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,Japan,Yokohama,Pia Arena MM,arena,12141.0,3,2022,7,3,Sat,Mon,1,3,growing
10191.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,South Korea,Seoul,Jamsil Indoor Stadium,arena,11069.0,2,2022,10,4,Sat,Sun,1,4,growing
7940.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Oakland,Oakland Arena,arena,19596.0,1,2022,11,4,Sat,Sat,1,4,growing
23396.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Anaheim,Honda Center,theater,10935.0,2,2022,11,4,Mon,Tue,0,4,growing
9129.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Glendale,Desert Diamond Arena,arena,19000.0,1,2022,11,4,Thu,Thu,0,4,growing
11023.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Fort Worth,Dickies Arena,arena,14000.0,1,2022,11,4,Wed,Wed,0,4,growing
6421.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Chicago,Wintrust Arena,arena,10387.0,1,2022,11,4,Sat,Sat,1,4,growing
21489.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Atlanta,State Farm Arena,arena,18000.0,2,2022,11,4,Mon,Tue,0,4,growing
21559.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Newark,Prudential Center,arena,17000.0,2,2022,11,4,Sun,Mon,1,4,growing
10971.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,Canada,Hamilton,TD Coliseum,arena,18000.0,1,2022,12,4,Fri,Fri,1,4,growing
28921.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,Japan,Chiba,Makuhari Messe,arena,,2,2022,12,4,Sun,Mon,1,4,growing
11343.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Netherlands,Amsterdam,Ziggo Dome,arena,17000.0,1,2023,2,1,Fri,Fri,1,4,growing
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Germany,Berlin,Uber Arena,arena,17000.0,2,2023,2,1,Tue,Wed,0,4,growing
10174.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Belgium,Brussels,ING Arena,arena,15000.0,1,2023,2,1,Sat,Sat,1,4,growing
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,England,London,The O2 Arena,arena,20000.0,1,2023,2,1,Wed,Wed,0,4,growing
9172.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Spain,Madrid,Movistar Arena,arena,15000.0,1,2023,2,1,Tue,Tue,0,4,growing
9041.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Denmark,Copenhagen,Royal Arena,arena,17000.0,1,2023,3,1,Sat,Sat,1,4,growing
19120.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,France,Paris,Accor Arena,arena,20300.0,2,2023,3,1,Tue,Wed,0,4,growing
10093.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,South Korea,Seoul,Jamsil Indoor Stadium,arena,11069.0,2,2023,4,2,Fri,Sat,1,4,growing
22271.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,Japan,Tokyo,Ariake Arena,arena,15000.0,2,2023,5,2,Tue,Wed,0,4,growing
12000.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,Japan,Kobe,World Memorial Hall,arena,8000.0,2,2023,5,2,Sat,Sun,1,4,growing
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,Taiwan,Taipei,Nangang Exhibition Center,concert hall,,1,2023,7,3,Sat,Sat,1,4,growing
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,Hong Kong,Hong Kong,AsiaWorld–Expo,arena,14000.0,1,2023,7,3,Sat,Sat,1,4,growing
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,Middle East,Saudi Arabia,Jeddah,Jeddah Superdome,concert hall,40000.0,1,2023,7,3,Thu,Thu,0,4,growing
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,Thailand,Bangkok,IMPACT Arena,arena,12000.0,1,2023,8,3,Sat,Sat,1,4,growing
17129.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,Mexico,Mexico City,Arena CDMX,arena,22300.0,1,2023,8,3,Wed,Wed,0,4,growing
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,South America,Brazil,São Paulo,Allianz Parque,stadium,55000.0,1,2023,8,3,Sat,Sat,1,4,growing
13665.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,South America,Chile,Santiago,Movistar Arena,arena,15500.0,1,2023,8,3,Wed,Wed,0,4,growing
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,South America,Colombia,Bogotá,Coliseo Bicentenario,arena,7000.0,1,2023,9,3,Sun,Sun,1,4,growing
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,Singapore,Singapore,Singapore Indoor Stadium,arena,9000.0,1,2023,9,3,Sat,Sat,1,4,growing
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,Philippines,Manila,Smart Araneta Coliseum,arena,9679.0,1,2023,9,3,Sat,Sat,1,4,growing
12847.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,South Korea,Seoul,Jamsil Indoor Stadium,arena,11069.0,2,2024,1,1,Sat,Sun,1,5,growing
45200.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,Japan,Saitama,Saitama Super Arena,arena,22500.0,2,2024,2,1,Sat,Sun,1,5,growing
13661.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Tacoma,Tacoma Dome,arena,21000.0,1,2024,7,3,Sun,Sun,1,5,growing
11001.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Oakland,Oakland Arena,arena,19596.0,1,2024,7,3,Wed,Wed,0,5,growing
38145.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Los Angeles,BMO Stadium,stadium,22000.0,2,2024,7,3,Sat,Sun,1,5,growing
10763.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Phoenix,Mortgage Matchup Center,arena,12565.0,1,2024,7,3,Thu,Thu,0,5,growing
27938.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Arlington,Globe Life Field,stadium,40300.0,1,2024,7,3,Sun,Sun,1,5,growing
18865.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Duluth,Gas South Arena,arena,13100.0,2,2024,7,3,Tue,Wed,0,5,growing
28467.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,New York,Citi Field,stadium,41922.0,1,2024,8,3,Sat,Sat,1,5,growing
12766.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Washington,Capital One Arena,arena,20356.0,1,2024,8,3,Tue,Tue,0,5,growing
10322.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,Canada,Toronto,Scotiabank Arena,arena,19800.0,1,2024,8,3,Thu,Thu,0,5,growing
20286.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Rosemont,Allstate Arena,arena,22000.0,2,2024,8,3,Sat,Sun,1,5,growing
10894.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,France,Lyon,LDLC Arena,arena,16000.0,1,2025,1,1,Sat,Sat,1,6,established
9514.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Italy,Milan,Unipol Forum,arena,15800.0,1,2025,1,1,Mon,Mon,0,6,established
9607.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Switzerland,Zürich,Hallenstadion,arena,13000.0,1,2025,1,1,Thu,Thu,0,6,established
22129.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,England,London,The O2 Arena,arena,20000.0,2,2025,1,1,Mon,Tue,0,6,established
11836.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,England,Manchester,AO Arena,arena,21000.0,1,2025,1,1,Thu,Thu,0,6,established
13663.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Netherlands,Amsterdam,Ziggo Dome,arena,17000.0,1,2025,2,1,Mon,Mon,0,6,established
13765.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Spain,Barcelona,Palau Sant Jordi,arena,17960.0,1,2025,2,1,Fri,Fri,1,6,established
14156.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Germany,Cologne,Lanxess Arena,arena,20000.0,1,2025,2,1,Tue,Tue,0,6,established
11862.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Denmark,Copenhagen,Royal Arena,arena,17000.0,1,2025,2,1,Fri,Fri,1,6,established
24479.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Germany,Berlin,Uber Arena,arena,17000.0,2,2025,2,1,Tue,Wed,0,6,established
29225.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,France,Paris,La Défense Arena,arena,45000.0,1,2025,2,1,Sat,Sat,1,6,established
9809.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Europe,Belgium,Brussels,ING Arena,arena,15000.0,1,2025,2,1,Tue,Tue,0,6,established
23280.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,South Korea,Seoul,KSPO Dome,arena,15000.0,2,2025,3,1,Sat,Sun,1,6,established
,unreported,ATEEZ,male,4,world tour,8,end stage,KQ,Asia,South Korea,Incheon,Inspire Arena,arena,15000.0,2,2025,7,3,Sat,Sun,1,6,established
10144.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Atlanta,State Farm Arena,arena,18000.0,1,2025,7,3,Thu,Thu,0,6,established
24694.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,New York,Citi Field,stadium,41922.0,1,2025,7,3,Sun,Sun,1,6,established
9502.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Baltimore,CFG Bank Arena,arena,13000.0,1,2025,7,3,Wed,Wed,0,6,established
8558.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Nashville,Bridgestone Arena,arena,20000.0,1,2025,7,3,Sat,Sat,1,6,established
19877.0,reported,ATEEZ,male,4,world tour,8,end stage,KQ,North America,United States,Orlando,Kia Center,arena,17030.0,2,2025,7,3,Mon,Tue,0,6,established
