attendance,reporting_status,venue_name,venue_type,venue_capacity,continent,country,city,show_nights,artist_name,gender,generation,members,company,years_since_debut,artist_age_bucket,artist_country,show_year,show_month,show_quarter,weekday_1,weekday_n,is_weekend
20600.0,reported,Suphachalasai Stadium,stadium,35000.0,Asia,Thailand,Bangkok,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Thailand,2024,12,4,Sat,Sat,1
9726.0,reported,Indonesia Arena,arena,16500.0,Asia,Indonesia,Jakarta,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Indonesia,2024,12,4,Sat,Sat,1
20922.0,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Hong Kong,2025,1,1,Sat,Sun,1
48229.0,reported,Estadio Bicentenario La Florida,stadium,25000.0,South America,Chile,Santiago,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Chile,2025,3,1,Thu,Fri,0
49063.0,reported,Nilton Santos,stadium,70000.0,South America,Brazil,Rio De Janeiro,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Brazil,2025,4,2,Tue,Tue,0
110479.0,reported,MorumBIS,stadium,72039.0,South America,Brazil,São Paulo,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Brazil,2025,4,2,Sat,Sun,1
43806.0,reported,Estadio San Marcos,stadium,32000.0,South America,Peru,Lima,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Peru,2025,4,2,Wed,Wed,0
109963.0,reported,Estadio GNP Seguros,stadium,65000.0,North America,Mexico,Mexico City,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Mexico,2025,4,2,Sat,Sun,1
207917.0,reported,Shizuoka Stadium ECOPA,stadium,50889.0,Asia,Japan,Shizuoka,4,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Japan,2025,5,2,Sat,Sun,1
41264.0,reported,T-Mobile Park,stadium,47368.0,North America,United States,Seattle,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States,2025,5,2,Sat,Sat,1
33403.0,reported,Oracle Park,stadium,45000.0,North America,United States,San Francisco,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States,2025,5,2,Wed,Wed,0
79389.0,reported,SoFi Stadium,stadium,70240.0,North America,United States,Inglewood,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States,2025,5,2,Sat,Sun,1
68253.0,reported,Globe Life Field,stadium,40300.0,North America,United States,Arlington,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States,2025,6,2,Fri,Sat,1
36732.0,reported,Truist Park,stadium,41108.0,North America,United States,Atlanta,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States,2025,6,2,Tue,Tue,0
46766.0,reported,Camping World Stadium,stadium,60219.0,North America,United States,Orlando,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States,2025,6,2,Sat,Sat,1
63005.0,reported,Citi Field,stadium,41922.0,North America,United States,New York,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States,2025,6,2,Wed,Thu,0
37095.0,reported,Nationals Park,stadium,41373.0,North America,United States,Washington,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States,2025,6,2,Mon,Mon,0
35799.0,reported,Wrigley Field,stadium,41649.0,North America,United States,Chicago,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States,2025,6,2,Thu,Thu,0
49745.0,reported,Rogers Stadium,stadium,50000.0,North America,Canada,Toronto,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Canada,2025,6,2,Sun,Sun,1
43788.0,reported,Johan Cruijff ArenA,stadium,71000.0,Europe,Netherlands,Amsterdam,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Netherlands,2025,7,3,Fri,Fri,1
41631.0,reported,Deutsche Bank Park,stadium,65000.0,Europe,Germany,Frankfurt,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Germany,2025,7,3,Tue,Tue,0
89225.0,reported,Tottenham Hotspur Stadium,stadium,62850.0,Europe,England,London,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_England,2025,7,3,Fri,Sat,1
49096.0,reported,Estadio Metropolitano,stadium,60000.0,Europe,Spain,Madrid,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Spain,2025,7,3,Tue,Tue,0
,unreported,Estadio Metropolitano,stadium,60000.0,Europe,Spain,Madrid,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Spain,2025,7,3,Tue,Tue,0
117382.0,reported,Stade de France,stadium,81338.0,Europe,France,Paris,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_France,2025,7,3,Sat,Sun,1
50374.0,reported,Stadio Olimpico,stadium,70634.0,Europe,Italy,Rome,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Italy,2025,7,3,Wed,Wed,0
,unreported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_South Korea,2025,10,4,Sat,Sun,1
22987.0,missing,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_South Korea,2025,8,3,Fri,Sun,1
,unreported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,2,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Japan,2025,8,3,Sat,Sun,1
,unreported,Pia Arena MM,arena,12141.0,Asia,Japan,Yokohama,2,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Japan,2025,8,3,Sat,Sun,1
,unreported,World Memorial Hall,arena,8000.0,Asia,Japan,Kobe,2,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Japan,2025,8,3,Sat,Sun,1
2020.0,reported,The Theater,theater,5600.0,North America,United States,New York,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States,2025,9,3,Fri,Fri,1
1116.0,reported,Chicago Theatre,theater,3600.0,North America,United States,Chicago,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States,2025,9,3,Sun,Sun,1
564.0,reported,Center Stage Theater,theater,1050.0,North America,United States,Atlanta,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States,2025,9,3,Tue,Tue,0
,unreported,Paramount Theatre,concert hall,3040.0,North America,United States,Oakland,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States,2025,9,3,Fri,Fri,1
1186.0,reported,Orpheum Theatre,theater,2000.0,North America,United States,Los Angeles,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States,2025,9,3,Sun,Sun,1
787.0,reported,Pantages Theater,theater,,North America,United States,Tacoma,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States,2025,9,3,Wed,Wed,0
,unreported,Keio Arena Tokyo,arena,10000.0,Asia,Japan,Tokyo,2,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Japan,2025,10,4,Sat,Sun,1
,unreported,Studio City,concert hall,,Asia,Macau,Macau,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Macau,2025,10,4,Sat,Sat,1
,unreported,Idea Live Arena,concert hall,,Asia,Malaysia,Kuala Lumpur,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Malaysia,2025,10,4,Sat,Sat,1
,unreported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Taiwan,2025,10,4,Sat,Sat,1
,unreported,Idea Live,concert hall,8000.0,Asia,Thailand,Bangkok,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Thailand,2025,11,4,Sat,Sat,1
,unreported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Indonesia,2025,11,4,Sat,Sat,1
10267.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_South Korea,2022,7,3,Sat,Sun,1
4340.0,reported,Rosemont Theatre,theater,4400.0,North America,United States,Rosemont,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States,2022,7,3,Thu,Thu,0
5239.0,reported,The Theater,theater,5600.0,North America,United States,New York,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States,2022,7,3,Sat,Sat,1
4509.0,reported,Fox Theatre,theater,4665.0,North America,United States,Atlanta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States,2022,7,3,Tue,Tue,0
6202.0,reported,Texas Trust CU Theatre,concert hall,6350.0,North America,United States,Grand Prairie,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States,2022,7,3,Thu,Thu,0
6250.0,reported,Smart Financial Centre,concert hall,6400.0,North America,United States,Sugar Land,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States,2022,7,3,Sun,Sun,1
5168.0,reported,Bill Graham Civic Auditorium,arena,8500.0,North America,United States,San Francisco,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States,2022,7,3,Thu,Thu,0
13562.0,reported,Peacock Theater,arena,7100.0,North America,United States,Los Angeles,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States,2022,7,3,Sat,Sun,1
12117.0,reported,Ookini Arena Maishima,arena,7056.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_Japan,2022,9,3,Sat,Sun,1
12290.0,reported,Makuhari Messe,arena,,Asia,Japan,Chiba,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_Japan,2022,9,3,Thu,Fri,0
6067.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_Indonesia,2022,10,4,Wed,Wed,0
15999.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_Philippines,2022,10,4,Sat,Sun,1
8588.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_Thailand,2022,10,4,Thu,Fri,0
21445.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_South Korea,2023,3,1,Sat,Sun,1
7830.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Singapore,2023,4,2,Sat,Sat,1
16042.0,reported,Nangang Exhibition Center,concert hall,,Asia,Taiwan,Taipei,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Taiwan,2023,4,2,Tue,Wed,0
17204.0,reported,Asue Arena,arena,16000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Japan,2023,4,2,Fri,Sat,1
40390.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Japan,2023,4,2,Tue,Wed,0
22497.0,reported,Yokohama Arena,arena,17000.0,Asia,Japan,Yokohama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Japan,2023,4,2,Tue,Wed,0
27234.0,reported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Japan,2023,4,2,Sat,Sun,1
12662.0,reported,Spectrum Center,arena,18504.0,North America,United States,Charlotte,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States,2023,5,2,Sat,Sat,1
22506.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States,2023,5,2,Tue,Wed,0
12073.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States,2023,5,2,Tue,Tue,0
17804.0,reported,Gas South Arena,arena,13100.0,North America,United States,Duluth,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States,2023,5,2,Fri,Sat,1
24456.0,reported,Frost Bank Center,arena,19000.0,North America,United States,San Antonio,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States,2023,5,2,Tue,Wed,0
46757.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_United States,2023,5,2,Sat,Sun,1
71757.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Japan,2023,7,3,Sat,Sun,1
7231.0,reported,Beach City International Stadium,arena,15000.0,Asia,Indonesia,Jakarta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Indonesia,2023,8,3,Wed,Wed,0
10886.0,reported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_Philippines,2023,8,3,Sun,Sun,1
25042.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing,TOMORROW X TOGETHER_South Korea,2023,12,4,Sat,Sun,1
32125.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_South Korea,2024,5,2,Fri,Sun,1
10691.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States,2024,5,2,Tue,Tue,0
15662.0,reported,Oakland Coliseum,stadium,64829.0,North America,United States,Oakland,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States,2024,5,2,Sat,Sat,1
23849.0,reported,Crypto.com Arena,stadium,20000.0,North America,United States,Los Angeles,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States,2024,5,2,Tue,Wed,0
21734.0,reported,Minute Maid Park,stadium,41168.0,North America,United States,Houston,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States,2024,5,2,Sun,Sun,1
10072.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States,2024,5,2,Wed,Wed,0
24775.0,reported,The Theater,theater,5600.0,North America,United States,New York,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States,2024,6,2,Sat,Sun,1
21446.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States,2024,6,2,Wed,Thu,0
13169.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_United States,2024,6,2,Sat,Sat,1
71611.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Japan,2024,7,3,Wed,Thu,0
53645.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Japan,2024,7,3,Sat,Sun,1
46054.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Japan,2024,8,3,Sun,Mon,1
21293.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Macau,2024,8,3,Fri,Sat,1
8183.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Singapore,2024,9,3,Sat,Sat,1
54074.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Japan,2024,9,3,Sat,Sun,1
4593.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Indonesia,2024,10,4,Wed,Wed,0
18160.0,reported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Taiwan,2024,10,4,Sat,Sun,1
31582.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_South Korea,2024,11,4,Fri,Sun,1
73748.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing,TOMORROW X TOGETHER_Japan,2024,11,4,Sat,Sun,1
24625.0,reported,Inspire Arena,arena,15000.0,Asia,South Korea,Incheon,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_South Korea,2025,3,1,Fri,Sun,1
36000.0,reported,K-Arena Yokohama,arena,20000.0,Asia,Japan,Yokohama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2025,3,1,Wed,Thu,0
10453.0,reported,Palau Sant Jordi,arena,17960.0,Europe,Spain,Barcelona,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Spain,2025,3,1,Thu,Thu,0
15581.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_England,2025,3,1,Tue,Tue,0
11951.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Germany,2025,3,1,Thu,Thu,0
14153.0,reported,Accor Arena,arena,20300.0,Europe,France,Paris,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_France,2025,3,1,Sun,Sun,1
13055.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Netherlands,2025,4,2,Tue,Tue,0
14546.0,reported,Anabuki Arena,arena,,Asia,Japan,Kagawa,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2025,4,2,Sat,Sun,1
16992.0,reported,Aichi Sky Expo,concert hall,10000.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2025,4,2,Fri,Sat,1
26250.0,reported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2025,4,2,Tue,Wed,0
31365.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Macau,2025,5,2,Fri,Sun,1
15246.0,reported,Asue Arena,arena,16000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2025,5,2,Sat,Sun,1
22848.0,reported,Ariake Arena,arena,15000.0,Asia,Japan,Tokyo,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2025,5,2,Sat,Sun,1
30599.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_South Korea,2025,8,3,Fri,Sat,1
10119.0,reported,SAP Center,arena,19190.0,North America,United States,San Jose,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States,2025,9,3,Tue,Tue,0
16987.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States,2025,9,3,Fri,Fri,1
10193.0,reported,American Airlines Center,arena,21000.0,North America,United States,Dallas,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States,2025,9,3,Tue,Tue,0
16466.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States,2025,9,3,Sun,Mon,1
9753.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States,2025,9,3,Thu,Thu,0
10018.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States,2025,9,3,Sun,Sun,1
18656.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_United States,2025,10,4,Wed,Thu,0
59061.0,reported,Belluna Dome,stadium,31552.0,Asia,Japan,Saitama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2025,11,4,Sat,Sun,1
66209.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2025,12,4,Sat,Sun,1
49062.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2025,12,4,Sat,Sun,1
,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Hong Kong,2026,1,1,Fri,Sun,1
,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Singapore,2026,1,1,Sat,Sun,1
,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2026,1,1,Wed,Thu,0
,reported,Taipei Dome,stadium,59833.0,Asia,Taiwan,Taipei,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Taiwan,2026,1,1,Sat,Sun,1
,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Japan,2026,2,1,Sat,Sun,1
,reported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established,TOMORROW X TOGETHER_Malaysia,2026,2,1,Sat,Sat,1
