attendance,reporting_status,venue_name,venue_type,venue_capacity,continent,country,city,show_nights,artist_name,gender,generation,members,company,years_since_debut,artist_age_bucket
117382.0,reported,Stade de France,stadium,81338.0,Europe,France,Paris,2,Stray Kids,male,4,8,JYP,7,established
50374.0,reported,Stadio Olimpico,stadium,70634.0,Europe,Italy,Rome,1,Stray Kids,male,4,8,JYP,7,established
,unreported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,Stray Kids,male,4,8,JYP,7,established
22987.0,missing,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,The Boyz,male,4,10,ONE HUNDRED,7,established
,unreported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,2,The Boyz,male,4,10,ONE HUNDRED,7,established
,unreported,Pia Arena MM,arena,12141.0,Asia,Japan,Yokohama,2,The Boyz,male,4,10,ONE HUNDRED,7,established
,unreported,World Memorial Hall,arena,8000.0,Asia,Japan,Kobe,2,The Boyz,male,4,10,ONE HUNDRED,7,established
2020.0,reported,The Theater,theater,5600.0,North America,United States,New York,1,The Boyz,male,4,10,ONE HUNDRED,7,established
1116.0,reported,Chicago Theatre,theater,3600.0,North America,United States,Chicago,1,The Boyz,male,4,10,ONE HUNDRED,7,established
564.0,reported,Center Stage Theater,theater,1050.0,North America,United States,Atlanta,1,The Boyz,male,4,10,ONE HUNDRED,7,established
,unreported,Paramount Theatre,concert hall,3040.0,North America,United States,Oakland,1,The Boyz,male,4,10,ONE HUNDRED,7,established
1186.0,reported,Orpheum Theatre,theater,2000.0,North America,United States,Los Angeles,1,The Boyz,male,4,10,ONE HUNDRED,7,established
787.0,reported,Pantages Theater,theater,,North America,United States,Tacoma,1,The Boyz,male,4,10,ONE HUNDRED,7,established
,unreported,Keio Arena Tokyo,arena,10000.0,Asia,Japan,Tokyo,2,The Boyz,male,4,10,ONE HUNDRED,7,established
,unreported,Studio City,concert hall,,Asia,Macau,Macau,1,The Boyz,male,4,10,ONE HUNDRED,7,established
,unreported,Idea Live Arena,concert hall,,Asia,Malaysia,Kuala Lumpur,1,The Boyz,male,4,10,ONE HUNDRED,7,established
,unreported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,1,The Boyz,male,4,10,ONE HUNDRED,7,established
,unreported,Idea Live,concert hall,8000.0,Asia,Thailand,Bangkok,1,The Boyz,male,4,10,ONE HUNDRED,7,established
,unreported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,The Boyz,male,4,10,ONE HUNDRED,7,established
10267.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
4340.0,reported,Rosemont Theatre,theater,4400.0,North America,United States,Rosemont,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
5239.0,reported,The Theater,theater,5600.0,North America,United States,New York,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
4509.0,reported,Fox Theatre,theater,4665.0,North America,United States,Atlanta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
6202.0,reported,Texas Trust CU Theatre,concert hall,6350.0,North America,United States,Grand Prairie,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
6250.0,reported,Smart Financial Centre,concert hall,6400.0,North America,United States,Sugar Land,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
5168.0,reported,Bill Graham Civic Auditorium,arena,8500.0,North America,United States,San Francisco,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
13562.0,reported,Peacock Theater,arena,7100.0,North America,United States,Los Angeles,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
12117.0,reported,Ookini Arena Maishima,arena,7056.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
12290.0,reported,Makuhari Messe,arena,,Asia,Japan,Chiba,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
6067.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
15999.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
8588.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing
21445.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
7830.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
16042.0,reported,Nangang Exhibition Center,concert hall,,Asia,Taiwan,Taipei,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
17204.0,reported,Asue Arena,arena,16000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
40390.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
22497.0,reported,Yokohama Arena,arena,17000.0,Asia,Japan,Yokohama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
27234.0,reported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
12662.0,reported,Spectrum Center,arena,18504.0,North America,United States,Charlotte,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
22506.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
12073.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
17804.0,reported,Gas South Arena,arena,13100.0,North America,United States,Duluth,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
24456.0,reported,Frost Bank Center,arena,19000.0,North America,United States,San Antonio,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
46757.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
71757.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
7231.0,reported,Beach City International Stadium,arena,15000.0,Asia,Indonesia,Jakarta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
10886.0,reported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
25042.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",4,growing
32125.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
10691.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
15662.0,reported,Oakland Coliseum,stadium,64829.0,North America,United States,Oakland,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
23849.0,reported,Crypto.com Arena,stadium,20000.0,North America,United States,Los Angeles,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
21734.0,reported,Minute Maid Park,stadium,41168.0,North America,United States,Houston,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
10072.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
24775.0,reported,The Theater,theater,5600.0,North America,United States,New York,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
21446.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
13169.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
71611.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
53645.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
46054.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
21293.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
8183.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
54074.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
4593.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
18160.0,reported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
31582.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
73748.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",5,growing
24625.0,reported,Inspire Arena,arena,15000.0,Asia,South Korea,Incheon,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
36000.0,reported,K-Arena Yokohama,arena,20000.0,Asia,Japan,Yokohama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
10453.0,reported,Palau Sant Jordi,arena,17960.0,Europe,Spain,Barcelona,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
15581.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
11951.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
14153.0,reported,Accor Arena,arena,20300.0,Europe,France,Paris,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
13055.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
14546.0,reported,Anabuki Arena,arena,,Asia,Japan,Kagawa,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
16992.0,reported,Aichi Sky Expo,concert hall,10000.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
26250.0,reported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
31365.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
15246.0,reported,Asue Arena,arena,16000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
22848.0,reported,Ariake Arena,arena,15000.0,Asia,Japan,Tokyo,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
30599.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
10119.0,reported,SAP Center,arena,19190.0,North America,United States,San Jose,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
16987.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
10193.0,reported,American Airlines Center,arena,21000.0,North America,United States,Dallas,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
16466.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
9753.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
10018.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
18656.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
59061.0,reported,Belluna Dome,stadium,31552.0,Asia,Japan,Saitama,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
66209.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
49062.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,3,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
,reported,Taipei Dome,stadium,59833.0,Asia,Taiwan,Taipei,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
,reported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",6,established
